ID;Data Adicionada;Última Alteração;Último Editor;Empresa Doadora;Empresa Recebedora;Tipo;Algoritmo;Jornal;Viés;Nota
1;2035-02-12T14:00:00;2035-02-12T14:00:00;Junior Shurdlu;Barnett Ltd;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9578
2;2035-02-12T21:00:00;2035-02-12T21:00:00;Olokun Daramola;Barnett Ltd;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9788
3;2035-02-14T07:00:00;2035-02-14T07:00:00;Kristin Baker;Barnett Ltd;Marine_Sanctuary;Event.Aid;BassLine;Haacklee Herald;Positivo;0.9578
4;2035-02-27T14:00:00;2035-02-27T14:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9788
5;2035-02-27T18:00:00;2035-02-27T18:00:00;Clepper Jessen;Barnett Ltd;Marine_Sanctuary;Event.Aid;ShadGPT;The News Buoy;Positivo;0.9062
6;2035-04-18T16:00:00;2035-04-18T16:00:00;Worf Peer;Barnett Ltd;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9788
7;2035-04-18T21:00:00;2035-04-18T21:00:00;Greta Grass-Hill;Barnett Ltd;Marine_Sanctuary;Event.Aid;ShadGPT;The News Buoy;Positivo;0.9062
8;2035-05-07T08:00:00;2035-05-07T08:00:00;Jack Inch;Barnett Ltd;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9788
9;2035-05-07T09:00:00;2035-05-07T09:00:00;Greta Grass-Hill;Barnett Ltd;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9062
10;2035-05-31T05:00:00;2035-05-31T05:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9719
11;2035-06-12T12:00:00;2035-06-12T12:00:00;Harvey Janus;Barnett Ltd;Marine_Sanctuary;Event.Aid;BassLine;Haacklee Herald;Positivo;0.9578
12;2035-06-12T12:00:00;2035-06-12T12:00:00;Greta Grass-Hill;Barnett Ltd;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9788
13;2035-07-13T14:00:00;2035-07-13T14:00:00;Kristin Baker;Barnett Ltd;Marine_Sanctuary;Event.Aid;BassLine;Haacklee Herald;Positivo;0.9578
14;2035-07-13T04:00:00;2035-07-13T04:00:00;Olokun Daramola;Barnett Ltd;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9788
15;2035-07-19T12:00:00;2035-07-19T12:00:00;Kristin Baker;Barnett Ltd;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9788
16;2035-07-19T19:00:00;2035-07-19T19:00:00;Melinda Manning;Barnett Ltd;Marine_Sanctuary;Event.Aid;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-02-08T12:00:00;2035-02-08T12:00:00;Kristin Baker;Barnett Ltd;Bowers Group;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9578
0;2035-02-08T12:00:00;2035-02-08T12:00:00;Kristin Baker;Barnett Ltd;Craig Ltd;Event.Communication.Conference;ShadGPT;Haacklee Herald;Positivo;0.9578
0;2035-02-08T12:00:00;2035-02-08T12:00:00;Jack Inch;Barnett Ltd;Cooper, Holland and Nelson;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9788
0;2035-02-08T12:00:00;2035-02-08T12:00:00;Jack Inch;Barnett Ltd;Perez-Harmon;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9788
0;2035-02-08T12:00:00;2035-02-08T12:00:00;Jack Inch;Barnett Ltd;Velasquez Inc;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9788
1;2035-07-19T12:00:00;2035-07-19T12:00:00;Kristin Baker;Barnett Ltd;Velasquez Inc;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9788
0;2035-02-08T12:00:00;2035-02-08T12:00:00;Jack Inch;Barnett Ltd;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9788
1;2035-02-08T01:00:00;2035-02-08T01:00:00;Pelagia Alethea Mordoch;Barnett Ltd;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
2;2035-02-12T14:00:00;2035-02-12T14:00:00;Junior Shurdlu;Barnett Ltd;Sustainable_nets;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9578
3;2035-02-14T10:00:00;2035-02-14T10:00:00;Greta Grass-Hill;Barnett Ltd;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9788
4;2035-02-27T18:00:00;2035-02-27T18:00:00;Clepper Jessen;Barnett Ltd;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
5;2035-04-18T14:00:00;2035-04-18T14:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Sustainable_nets;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
6;2035-04-18T16:00:00;2035-04-18T16:00:00;Worf Peer;Barnett Ltd;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9788
7;2035-04-18T21:00:00;2035-04-18T21:00:00;Greta Grass-Hill;Barnett Ltd;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
8;2035-05-07T08:00:00;2035-05-07T08:00:00;Jack Inch;Barnett Ltd;Sustainable_nets;Event.Invest;BassLine;Lomark Daily;Positivo;0.9788
9;2035-05-31T05:00:00;2035-05-31T05:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9719
10;2035-06-12T12:00:00;2035-06-12T12:00:00;Harvey Janus;Barnett Ltd;Sustainable_nets;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
11;2035-06-12T08:00:00;2035-06-12T08:00:00;Worf Peer;Barnett Ltd;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
12;2035-07-13T14:00:00;2035-07-13T14:00:00;Kristin Baker;Barnett Ltd;Sustainable_nets;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
13;2035-07-13T20:00:00;2035-07-13T20:00:00;Melinda Manning;Barnett Ltd;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9062
14;2035-07-19T12:00:00;2035-07-19T12:00:00;Kristin Baker;Barnett Ltd;Sustainable_nets;Event.Invest;BassLine;Lomark Daily;Positivo;0.9788
0;2035-02-08T01:00:00;2035-02-08T01:00:00;Pelagia Alethea Mordoch;Barnett Ltd;Martin LLC;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-02-08T01:00:00;2035-02-08T01:00:00;Pelagia Alethea Mordoch;Barnett Ltd;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
1;2035-02-14T09:00:00;2035-02-14T09:00:00;Harvey Janus;Barnett Ltd;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
2;2035-02-27T20:00:00;2035-02-27T20:00:00;Worf Peer;Barnett Ltd;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
3;2035-02-27T18:00:00;2035-02-27T18:00:00;Clepper Jessen;Barnett Ltd;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
4;2035-04-18T14:00:00;2035-04-18T14:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
5;2035-04-18T16:00:00;2035-04-18T16:00:00;Worf Peer;Barnett Ltd;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9788
6;2035-05-07T09:00:00;2035-05-07T09:00:00;Junior Shurdlu;Barnett Ltd;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9578
7;2035-05-07T08:00:00;2035-05-07T08:00:00;Jack Inch;Barnett Ltd;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9788
8;2035-05-31T02:00:00;2035-05-31T02:00:00;Jack Inch;Barnett Ltd;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9758
9;2035-05-31T05:00:00;2035-05-31T05:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9719
10;2035-06-12T12:00:00;2035-06-12T12:00:00;Harvey Janus;Barnett Ltd;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
11;2035-06-12T08:00:00;2035-06-12T08:00:00;Worf Peer;Barnett Ltd;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
12;2035-07-19T12:00:00;2035-07-19T12:00:00;Kristin Baker;Barnett Ltd;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9788
13;2035-07-19T19:00:00;2035-07-19T19:00:00;Melinda Manning;Barnett Ltd;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-02-12T14:00:00;2035-02-12T14:00:00;Junior Shurdlu;Barnett Ltd;Greer-Holder;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9578
0;2035-02-12T14:00:00;2035-02-12T14:00:00;Harvey Janus;Barnett Ltd;Henderson, Hall and Lutz;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9062
1;2035-06-12T08:00:00;2035-06-12T08:00:00;Worf Peer;Barnett Ltd;Henderson, Hall and Lutz;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-02-12T14:00:00;2035-02-12T14:00:00;Harvey Janus;Barnett Ltd;Nguyen, Marsh and Hall;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-02-12T14:00:00;2035-02-12T14:00:00;Harvey Janus;Barnett Ltd;Serrano-Cruz;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-02-14T07:00:00;2035-02-14T07:00:00;Kristin Baker;Barnett Ltd;Sanchez-Moreno;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9578
1;2035-05-31T05:00:00;2035-05-31T05:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Sanchez-Moreno;Event.Transaction;BassLine;The News Buoy;Positivo;0.9719
0;2035-02-14T07:00:00;2035-02-14T07:00:00;Kristin Baker;Barnett Ltd;Holt PLC;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9578
1;2035-07-13T04:00:00;2035-07-13T04:00:00;Olokun Daramola;Barnett Ltd;Holt PLC;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9788
0;2035-02-14T07:00:00;2035-02-14T07:00:00;Kristin Baker;Barnett Ltd;Clements, Allen and Sullivan;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9578
0;2035-02-14T10:00:00;2035-02-14T10:00:00;Greta Grass-Hill;Barnett Ltd;Chapman, Hall and Miller;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9788
0;2035-02-14T10:00:00;2035-02-14T10:00:00;Greta Grass-Hill;Barnett Ltd;Haney Group;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9788
0;2035-02-14T10:00:00;2035-02-14T10:00:00;Greta Grass-Hill;Barnett Ltd;Dawson, Miles and Little;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9788
0;2035-02-27T20:00:00;2035-02-27T20:00:00;Worf Peer;Barnett Ltd;Phelps, Brown and Wallace;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9578
1;2035-04-18T21:00:00;2035-04-18T21:00:00;Greta Grass-Hill;Barnett Ltd;Phelps, Brown and Wallace;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-02-27T20:00:00;2035-02-27T20:00:00;Worf Peer;Barnett Ltd;Ross-Curtis;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9578
0;2035-02-27T20:00:00;2035-02-27T20:00:00;Worf Peer;Barnett Ltd;Massey, King and Quinn;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9578
0;2035-02-27T14:00:00;2035-02-27T14:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Hines-Douglas;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9788
0;2035-02-27T18:00:00;2035-02-27T18:00:00;Clepper Jessen;Barnett Ltd;Vasquez, Chaney and Martinez;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-02-27T18:00:00;2035-02-27T18:00:00;Clepper Jessen;Barnett Ltd;Parrish LLC;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-02-27T18:00:00;2035-02-27T18:00:00;Clepper Jessen;Barnett Ltd;Thompson-Padilla;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9062
1;2035-05-31T02:00:00;2035-05-31T02:00:00;Jack Inch;Barnett Ltd;Thompson-Padilla;Event.Communication.Conference;ShadGPT;Haacklee Herald;Positivo;0.9758
0;2035-02-27T18:00:00;2035-02-27T18:00:00;Clepper Jessen;Barnett Ltd;Taylor, Prince and Sherman;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9062
1;2035-04-18T16:00:00;2035-04-18T16:00:00;Worf Peer;Barnett Ltd;Taylor, Prince and Sherman;Event.Communication.Conference;ShadGPT;Lomark Daily;Positivo;0.9788
0;2035-04-18T14:00:00;2035-04-18T14:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Jones, Davis and Grant;Event.Communication.Conference;BassLine;Haacklee Herald;Positivo;0.9578
1;2035-05-31T02:00:00;2035-05-31T02:00:00;Jack Inch;Barnett Ltd;Jones, Davis and Grant;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9758
0;2035-04-18T14:00:00;2035-04-18T14:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Hughes-Clark;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9578
0;2035-05-07T08:00:00;2035-05-07T08:00:00;Jack Inch;Barnett Ltd;Floyd-Cantu;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.9788
1;2035-05-07T09:00:00;2035-05-07T09:00:00;Greta Grass-Hill;Barnett Ltd;Floyd-Cantu;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9062
2;2035-07-19T12:00:00;2035-07-19T12:00:00;Kristin Baker;Barnett Ltd;Floyd-Cantu;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9788
0;2035-05-07T08:00:00;2035-05-07T08:00:00;Jack Inch;Barnett Ltd;Phillips-Newton;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9788
0;2035-05-07T08:00:00;2035-05-07T08:00:00;Jack Inch;Barnett Ltd;Evans-Burns;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9788
0;2035-05-07T08:00:00;2035-05-07T08:00:00;Jack Inch;Barnett Ltd;Ward-Dunn;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9788
0;2035-05-31T02:00:00;2035-05-31T02:00:00;Jack Inch;Barnett Ltd;Rhodes-Thompson;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9758
1;2035-06-12T08:00:00;2035-06-12T08:00:00;Worf Peer;Barnett Ltd;Rhodes-Thompson;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-05-31T02:00:00;2035-05-31T02:00:00;Jack Inch;Barnett Ltd;Chavez, Anderson and Taylor;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9758
1;2035-07-13T20:00:00;2035-07-13T20:00:00;Melinda Manning;Barnett Ltd;Chavez, Anderson and Taylor;Event.Transaction;BassLine;The News Buoy;Positivo;0.9062
0;2035-05-31T05:00:00;2035-05-31T05:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Murphy, Marshall and Pope;Event.Transaction;BassLine;The News Buoy;Positivo;0.9719
0;2035-05-31T05:00:00;2035-05-31T05:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Garcia, Merritt and Rose;Event.Transaction;BassLine;The News Buoy;Positivo;0.9719
0;2035-06-12T12:00:00;2035-06-12T12:00:00;Harvey Janus;Barnett Ltd;Franco-Stuart;Event.Communication.Conference;BassLine;Haacklee Herald;Positivo;0.9578
0;2035-06-12T08:00:00;2035-06-12T08:00:00;Worf Peer;Barnett Ltd;Coleman, Nelson and Garcia;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-07-13T04:00:00;2035-07-13T04:00:00;Olokun Daramola;Barnett Ltd;Horn and Sons;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9788
0;2035-07-13T04:00:00;2035-07-13T04:00:00;Olokun Daramola;Barnett Ltd;Walker, Gonzalez and Blanchard;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9788
0;2035-07-13T20:00:00;2035-07-13T20:00:00;Melinda Manning;Barnett Ltd;Frank Group;Event.Transaction;BassLine;The News Buoy;Positivo;0.9062
0;2035-07-13T20:00:00;2035-07-13T20:00:00;Melinda Manning;Barnett Ltd;Martinez-Le;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9062
0;2035-07-13T20:00:00;2035-07-13T20:00:00;Melinda Manning;Barnett Ltd;Evans Ltd;Event.Transaction;BassLine;The News Buoy;Positivo;0.9062
1;2035-07-13T20:00:00;2035-07-13T20:00:00;Melinda Manning;Barnett Ltd;Evans Ltd;Event.Transaction;BassLine;The News Buoy;Positivo;0.9062
0;2035-07-19T12:00:00;2035-07-19T12:00:00;Kristin Baker;Barnett Ltd;Castillo-Elliott;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.9788
0;2035-07-19T19:00:00;2035-07-19T19:00:00;Melinda Manning;Barnett Ltd;Harper Inc;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9062
0;2035-02-08T12:00:00;2035-02-08T12:00:00;Kristin Baker;Barnett Ltd;Safety;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9578
1;2035-02-08T01:00:00;2035-02-08T01:00:00;Pelagia Alethea Mordoch;Barnett Ltd;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
2;2035-02-12T21:00:00;2035-02-12T21:00:00;Olokun Daramola;Barnett Ltd;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9788
3;2035-02-14T07:00:00;2035-02-14T07:00:00;Kristin Baker;Barnett Ltd;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
4;2035-02-14T10:00:00;2035-02-14T10:00:00;Greta Grass-Hill;Barnett Ltd;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9788
5;2035-02-27T20:00:00;2035-02-27T20:00:00;Worf Peer;Barnett Ltd;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
6;2035-02-27T18:00:00;2035-02-27T18:00:00;Clepper Jessen;Barnett Ltd;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
7;2035-04-18T16:00:00;2035-04-18T16:00:00;Worf Peer;Barnett Ltd;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9788
8;2035-05-07T08:00:00;2035-05-07T08:00:00;Jack Inch;Barnett Ltd;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.9788
9;2035-05-07T09:00:00;2035-05-07T09:00:00;Greta Grass-Hill;Barnett Ltd;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9062
10;2035-05-31T05:00:00;2035-05-31T05:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9719
11;2035-06-12T12:00:00;2035-06-12T12:00:00;Harvey Janus;Barnett Ltd;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
12;2035-06-12T12:00:00;2035-06-12T12:00:00;Greta Grass-Hill;Barnett Ltd;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9788
13;2035-07-13T14:00:00;2035-07-13T14:00:00;Kristin Baker;Barnett Ltd;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
14;2035-07-13T04:00:00;2035-07-13T04:00:00;Olokun Daramola;Barnett Ltd;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.9788
15;2035-07-13T20:00:00;2035-07-13T20:00:00;Melinda Manning;Barnett Ltd;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9062
0;2035-02-08T12:00:00;2035-02-08T12:00:00;Jack Inch;Barnett Ltd;Efficiency;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9788
1;2035-02-12T14:00:00;2035-02-12T14:00:00;Junior Shurdlu;Barnett Ltd;Efficiency;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9578
2;2035-02-12T14:00:00;2035-02-12T14:00:00;Harvey Janus;Barnett Ltd;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
3;2035-02-14T07:00:00;2035-02-14T07:00:00;Kristin Baker;Barnett Ltd;Efficiency;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
4;2035-02-14T09:00:00;2035-02-14T09:00:00;Harvey Janus;Barnett Ltd;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
5;2035-04-18T16:00:00;2035-04-18T16:00:00;Worf Peer;Barnett Ltd;Efficiency;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9788
6;2035-05-07T09:00:00;2035-05-07T09:00:00;Junior Shurdlu;Barnett Ltd;Efficiency;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9578
7;2035-05-31T05:00:00;2035-05-31T05:00:00;Haenyeo Hyun-Ki;Barnett Ltd;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9719
8;2035-06-12T12:00:00;2035-06-12T12:00:00;Harvey Janus;Barnett Ltd;Efficiency;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
9;2035-06-12T08:00:00;2035-06-12T08:00:00;Worf Peer;Barnett Ltd;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9062
10;2035-07-13T20:00:00;2035-07-13T20:00:00;Melinda Manning;Barnett Ltd;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9062
11;2035-07-19T08:00:00;2035-07-19T08:00:00;Junior Shurdlu;Barnett Ltd;Efficiency;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9578
0;2035-02-04T01:00:00;2035-02-04T01:00:00;Clepper Jessen;Cisneros-Meyer;Kelly-Smith;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9977
0;2035-02-04T10:00:00;2035-02-04T10:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Cod Table;Event.Fishing;BassLine;Lomark Daily;Positivo;0.9914
1;2035-02-04T10:00:00;2035-02-04T10:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Cod Table;Event.Fishing;BassLine;Lomark Daily;Positivo;0.9914
2;2035-02-04T02:00:00;2035-02-04T02:00:00;Greta Grass-Hill;Cisneros-Meyer;Cod Table;Event.Fishing;BassLine;The News Buoy;Positivo;0.9865
3;2035-02-07T10:00:00;2035-02-07T10:00:00;Jack Inch;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;The News Buoy;Positivo;0.9865
4;2035-02-07T10:00:00;2035-02-07T10:00:00;Jack Inch;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;The News Buoy;Positivo;0.9865
5;2035-02-09T01:00:00;2035-02-09T01:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9914
6;2035-02-09T01:00:00;2035-02-09T01:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9914
7;2035-02-09T01:00:00;2035-02-09T01:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9914
8;2035-03-21T15:00:00;2035-03-21T15:00:00;Melinda Manning;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9977
9;2035-03-21T15:00:00;2035-03-21T15:00:00;Melinda Manning;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9977
10;2035-03-21T22:00:00;2035-03-21T22:00:00;Worf Peer;Cisneros-Meyer;Cod Table;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.9914
11;2035-04-12T10:00:00;2035-04-12T10:00:00;Kristin Baker;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9914
12;2035-04-12T10:00:00;2035-04-12T10:00:00;Kristin Baker;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9914
13;2035-04-26T13:00:00;2035-04-26T13:00:00;Urashima Tarō;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;BassLine;Haacklee Herald;Positivo;0.9977
14;2035-04-26T22:00:00;2035-04-26T22:00:00;Jack Inch;Cisneros-Meyer;Cod Table;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.9914
15;2035-04-26T22:00:00;2035-04-26T22:00:00;Jack Inch;Cisneros-Meyer;Cod Table;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.9914
16;2035-04-26T22:00:00;2035-04-26T22:00:00;Jack Inch;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9914
17;2035-05-14T21:00:00;2035-05-14T21:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;BassLine;Lomark Daily;Positivo;0.9914
18;2035-05-14T21:00:00;2035-05-14T21:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;BassLine;Lomark Daily;Positivo;0.9914
19;2035-05-15T12:00:00;2035-05-15T12:00:00;Kristin Baker;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9865
20;2035-05-15T12:00:00;2035-05-15T12:00:00;Kristin Baker;Cisneros-Meyer;Cod Table;Event.Fishing;BassLine;The News Buoy;Positivo;0.9865
21;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9977
22;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Cod Table;Event.Fishing;ShadGPT;Haacklee Herald;Positivo;0.9977
23;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Cod Table;Event.Fishing;ShadGPT;Haacklee Herald;Positivo;0.9977
24;2035-07-24T05:00:00;2035-07-24T05:00:00;Jack Inch;Cisneros-Meyer;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9977
25;2035-07-24T19:00:00;2035-07-24T19:00:00;Worf Peer;Cisneros-Meyer;Cod Table;Event.Fishing;ShadGPT;The News Buoy;Positivo;0.9865
0;2035-02-04T10:00:00;2035-02-04T10:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9914
1;2035-02-04T02:00:00;2035-02-04T02:00:00;Greta Grass-Hill;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9865
